Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Reply Count
2022-02-18 23:49:38+00:00,1494821438594945027,"@AstroKatie Might be a bigger issue in the States, but we know vaccinated people can pass along the virus. It depends on what the vaccine mandate is for. To prevent infection? That's no longer valid. To ""encourage"" vaccination? Valid. Mask mandates should remain to reduce risk of +ve.",LaalaaScience,2,0,4
2022-02-18 23:49:37+00:00,1494821438259408900,"Hey there Bruce Law @Dist113 
You incorrectly said in your statement today that you have NO power to change the mask mandate in schools. Seems that you do. You keep it in and the bonds will shut you down!
Just try us! Masks are child abuse! https://t.co/2X8MpRxjEk",AntiquaireTolix,1,0,0
2022-02-18 23:49:31+00:00,1494821409662644231,She shouldn't go out without the mask with that face. https://t.co/deTFfLWuqz,ATrumpSupporter,2,0,1
2022-02-18 23:49:29+00:00,1494821402800623618,"as a fellow uggo, i prefer not to burden people with my face so i keep this mask ON at all times",jinteukk,0,0,1
2022-02-18 23:49:27+00:00,1494821396266078209,Probably still gonna wear my mask after the mandate is lifted.,whatisJBdoing,1,0,0
2022-02-18 23:49:27+00:00,1494821392331812864,"@ChuckGrassley Which works better to create worker shortages? A mask mandate that prevents sickness and absenteeism, or no mask mandate and seriously ill or dead workers with Covid. Time for term limits!",hamgram,3,0,0
2022-02-18 23:48:46+00:00,1494821220700807168,@libsoftiktok @wittenberg Not wearing a face mask is like forgetting to put on a tie. Doesn't matter but yet it heavily frustrates others,MiguelBlackson,0,0,1
2022-02-18 23:48:40+00:00,1494821198605209602,@ECDC_EU You are just insane…. Do you even considered the problems of use a mask for 2 years? Do you even think about the kids that barely saw a face?,meilingska,0,0,0
2022-02-18 23:48:21+00:00,1494821117743222788,"@Julie72992358 @Aperterp69 @okayshane_ Here's why I think you don't get colds when you're wearing a mask. You're not touching your face, specially nose and mouth!",CreativeSpirit8,0,0,0
2022-02-18 23:48:13+00:00,1494821085027893250,"@toiletpaperaus1 This is why untrained persons should not be permitted near tools. If a trained person was welding with their mask off, they would face a severe reprimand and possibly dismissal for breaking work safe rules. Company management would may be liable if an injury occurred. #Scomoidiot",campisi_anthony,75,9,3
2022-02-18 23:48:08+00:00,1494821064760774660,Dallas ISD mask mandate in schools will lift at the end of the month https://t.co/DeIqCao08q,MrBrownCIE,0,0,0
2022-02-18 23:48:05+00:00,1494821051968204803,"So far so good!  And what a joy to walk in and out of rooms with just a mask on (no donning and doffing face shields, gloves, and gowns).",SaraRC1,3,0,2
2022-02-18 23:48:03+00:00,1494821040173858820,"I was thinking of going to a store in a town, absent-mindedly googled the town, and saw that they lifted their mask mandate last night and like.. truly didn't need to go to that store 😱",penellohpee,3,0,0
2022-02-18 23:48:00+00:00,1494821028186365952,"About 30 Nokomis Regional Middle School students and parents stormed the vestibule of the school Friday in protest of the school’s mask mandate, turning what was promised to be a peaceful event into one that turned tumultuous. https://t.co/GqcSPhVoLA",OnlineSentinel,0,0,0
2022-02-18 23:47:47+00:00,1494820975195693058,@JoyVBehar  you said you would wear a mask at all times indefinitely while in public… Wheres your face diaper dumb ass ? https://t.co/xSbTLdCi9A,trooper1225,0,0,0
2022-02-18 23:47:43+00:00,1494820956996521992,"yall so my Lyft driver just told me its ILLEGAL to mandate a mask here in Texas…… + if they do they get fined $1500

SHIT IS CRAZY",OchunLadde,1,0,0
2022-02-18 23:47:37+00:00,1494820933294452740,@ULFAssociation @UMFA_FAUM @MUNFaculty @UNBCFA Face mask by Winnie at the St. John's Farmers Market @sjfm ;),merschrod,0,0,0
2022-02-18 23:47:37+00:00,1494820931448934404,@buyerofblood Crazy to think CA dropped the mask mandate B4 Canada. Weird world lol,rektcryptofox,3,0,0
2022-02-18 23:47:34+00:00,1494820921508601857,"@ipswitch2021 @Philivo_19 @steph_towers @bell00david By the way, after  work tonight,I kept my mask on walking home, it kind of kept my face warm, if you saw me I hope I didn't cause you to have a panic attack.",Sonnydelightss,0,0,0
2022-02-18 23:47:29+00:00,1494820901031927809,On the plus side I got a pretty sweet face mask https://t.co/wzPK5Jv2AW,ShammyTheSham,3,0,0
2022-02-18 23:47:13+00:00,1494820833390325762,"@marie_donigan @acweyand AZ governor Ducey banned public schools from enacting mask mandates, but private schools, including the ones *his* children had attended mandate masks.",OceanAteMyPhone,3,0,0
2022-02-18 23:47:08+00:00,1494820809965289474,California High School Caves After Students Stage Walkout Over Mask Mandate   https://t.co/wdtkQBhKdz,jlitwinetz,0,0,0
2022-02-18 23:47:06+00:00,1494820802302291973,@billzosbitch stock images cool man in face mask and glasses cool man shutter stocl 17165511441322562,BreadPigeon3,0,0,1
2022-02-18 23:46:50+00:00,1494820734199377920,@caroldecker I wear a mask. In my household there is 1 school child &amp; 2 keyworkers. I wear 1 to reduce risk to pensioners in Tesco. Seems like common sense to me. I could spread any virus easily without knowing. Doesn't hurt me wearing a mask and people can't see me pulling a face at them  🤪,karrade,1,0,0
2022-02-18 23:46:44+00:00,1494820709759164419,"@Shaynamom3 @ashishkjha Lol no - as a matter of fact, Desantis took away 14 million dollars from my sons’ school district due to our county TEMPORARILY enforcing a mask mandate at public schools",Shannon96011206,7,0,4
2022-02-18 23:46:17+00:00,1494820599415422990,@WFMY Why push this?Even a Cracker Jack lawyer can get the business for  discrimination due to a disability.I could easily say I have a hard time breathing with a mask over face. You won’t win Money unless you pass out but business Gets a bad rep.Why set businesses up like this?,WilliamH7878,0,0,0
2022-02-18 23:46:08+00:00,1494820557887574017,"@Media__Ferret Nice read! 👍
My employer did away with the mask mandate today.  🧂Blue can with girl.",YodkeC,1,0,1
2022-02-18 23:46:06+00:00,1494820550111289349,Anyone know if this also includes the mask mandate? 🙏🏻🙏🏻 https://t.co/yhYimNVutO,trenni,4,0,4
2022-02-18 23:45:53+00:00,1494820498399588353,"Texas Sues to Stop Biden Administration’s Mask Mandate for Airplanes, Airports https://t.co/qf3eLVwB41 #airports #airlines",aportbuzz,0,0,0
2022-02-18 23:45:46+00:00,1494820466728620033,"@GovKathyHochul Covid is over, masks don't work. Liberate the children remove the mask mandate.  How do you sleep at night knowing you are being harmful to the children both physically and mentally.  #disgraceful",RichardCoyne19,0,0,0
2022-02-18 23:45:43+00:00,1494820456016191490,So the indoor mask mandate was lifted by @GovMLG yesterday. Some businesses are cautious but the owner of Taos Mountain Outfitters is happy to see our faces and promises to treat those who still mask as “we would any other customer”. 🙄 Not shopping with them anymore. https://t.co/n4cTBtzgII,Ldonahuehjelle,89,2,25
2022-02-18 23:45:36+00:00,1494820425301471234,@jacobelcrdis I didn't recognize him for the face mask and the hair 😳,ungodlyloki,1,0,0
2022-02-18 23:45:27+00:00,1494820387221393408,@EddieReagen @bennyjohnson So in case you’ve had your head up your ass for two years yes that is a medical mask to protect herself and loved ones against covid.  The prior picture you posted were literally neck and face warmers. Slow insurrection day in the US?,Dizalberman,0,0,1
2022-02-18 23:45:26+00:00,1494820385400901632,Do you think everyone at work can tell that I have my I don’t give a fuck face on or does my mask hide it?,DramaturgyAmy,1,0,1
2022-02-18 23:45:23+00:00,1494820368892276736,"@Ms_Anchovy If only there were a way to hide one's face somehow...perhaps some sort of a device made of fabric or a fine-meshed porous material that straps around the back of the head or loops 'round the ears - a ""mask"" is you will.",DrVarsovian,5,0,1
2022-02-18 23:44:57+00:00,1494820263153782792,Pink Floral Face Mask with Filter Pocket | Washable Reusable Cotton Cute Beautiful Mouth Cover Masks | Breathable 4 Ply Handmade in UK https://t.co/Lh6h81HVJ1,TOPGAMING43,0,0,0
2022-02-18 23:44:56+00:00,1494820256610545664,"They dropping the mask mandate for kids, I'm pissed. But I bet you my two better keep it on their faces",UhWhoSaidDat,9,0,1
2022-02-18 23:44:44+00:00,1494820205498974209,"#Navy #blue #face #mask, old #norse #knit #pattern reusable and #washable mouth #cover, #baltic #Auseklis #face #mask, #handmade #knit pattern face mask https://t.co/N2B4MpeZTs via @Etsy",masque242,0,0,0
2022-02-18 23:44:08+00:00,1494820055682797575,California High School Caves After Students Stage Walkout Over Mask Mandate… #Freedom  https://t.co/XBuyyUMfNj,SnewsHound,0,0,0
2022-02-18 23:43:49+00:00,1494819978415071233,"We’re just a bunch of cropped faces, blurred tattoos and face mask, like everyone is so afraid of getting caught it’s almost cryptic…like a simple face revel can make u go viral on here lolol",waifexceptfat,0,0,0
2022-02-18 23:43:38+00:00,1494819929345826816,@FoxNews Good nobody  wants  to look at face anyway  please keep your mask on!,DCThoma18326142,0,0,0
2022-02-18 23:43:34+00:00,1494819914560856069,"Currently on a road trip outside of the Bay Area. Stopped for some In-N-Out. Walked in and the cashier smiled at me and I could actually see her smile as she did not have a mask on. 

That felt weird. But felt great. Really hope Santa Clara County lifts the mask mandate soon.",TheRomeoDelight,1,0,1
2022-02-18 23:43:21+00:00,1494819858286006274,@justinsytsma If you have an Apple Watch it syncs so Face ID will work with a mask on if your wearing your watch. It was some new update the last year or so,k3vbot777,0,0,0
2022-02-18 23:42:51+00:00,1494819734419763201,@EroismPro18 For real??? My province is probably going to lift the mask mandate this year… I just have a feeling they will 🙃,bloodysamehada,1,0,1
2022-02-18 23:42:36+00:00,1494819669508820993,@HalfBreedSlayer “F-Friends…?” Her tiny hands go to cover over her face that was bright red now. She whines wishing she had her mask more than ever to cover her face.,Grace_of_light,0,0,1
2022-02-18 23:42:36+00:00,1494819668711903237,I told my HS senior that their high school may go mask optional. She said she’s still going to wear one despite being fully vaxxed &amp; recovered from omicron. She doesn’t want people to see her face.  Indoctrination complete. Way to go @wcpss @cmoore90 @Lindsay4Wake @HeagartyWCBOE,MomOnAMission30,239,37,64
2022-02-18 23:42:32+00:00,1494819652995792899,@MacRedacted Thank goodness for the face mask and visor - very important,Lozalondres,0,0,0
2022-02-18 23:42:08+00:00,1494819553997729795,"@GhostlyDumbass *she does as he asks, pulling her mask down from her face*",ButterflyKate_,1,0,1
2022-02-18 23:42:05+00:00,1494819539216908290,"@zerohedge It´s important 2 continue wearing a mask even if you´re vaccinated, bc it reduces the risk of me having 2 look at ur face...",Eurojulius,6,0,0
2022-02-18 23:42:04+00:00,1494819537820303361,"@ianmSC Please don’t forget create a graph on Denmark that lifted its mask mandate three weeks ago and literally nothing happened (in fact, cases have been decreasing since).",saadieadler,11,1,4
2022-02-18 23:42:03+00:00,1494819533978169345,California High School Caves After Students Stage Walkout Over Mask Mandate https://t.co/EebhF3xVIB via @zerohedge https://t.co/052O1Ujuzl,perfildehugo,0,0,0
2022-02-18 23:42:03+00:00,1494819532308840450,California High School Caves After Students Stage Walkout Over Mask Mandate https://t.co/il5lF5yeDS #zerohedge,zerohedgeupdate,0,0,0
2022-02-18 23:41:59+00:00,1494819517305921542,@_ChrisCurtis Is the mask mandate still there? Thought it was just vaccine mandate that was removed,ShawnO0219,0,0,0
2022-02-18 23:41:51+00:00,1494819479724990469,"Lancaster County mask mandate ends
https://t.co/mKhpat5ALQ",Channel8ABC,1,0,0
2022-02-18 23:41:50+00:00,1494819478575755268,"Video attached.

A passenger aboard ultra-low cost Allegiant Airlines was removed from a flight after refusing to remove his ""Let's Go Brandon"" face mask, according to the New York Post.

It was deemed offensive to wish a motor racing pilot good luck.  https://t.co/k1DdsstcdL",DoctorGerhard,0,1,0
2022-02-18 23:41:49+00:00,1494819471621386241,"There is a mask mandate in my state and everyone besides employees, and some people don't wear them. Super effective.",Cogent_K9,1,0,2
2022-02-18 23:41:47+00:00,1494819464025722886,"It seems Durham county, where my office is located, won’t even CONSIDER lifting it’s mask mandate until the end of March. Even San Francisco office workers don’t have to mask at this point.",sf_jen,8,1,2
2022-02-18 23:41:43+00:00,1494819447298826240,Sucks that the mask mandate in my state was lifted before Majora's Mask came to switch. Coulda forced a lot more people to play it.,bufferpigeon,1,0,1
2022-02-18 23:41:41+00:00,1494819438339756044,"Mask mandate lifted temporarily in Petri dish, virus-crawling school where I work. I’m wearing my mask.  #Masks",MrsDixsonGrimes,1,0,0
2022-02-18 23:41:33+00:00,1494819406609895426,"Venetian Mascara Prom Mask Gold #0021
We have a different face in the minds of every person we meet. You will now have a golden face for https://t.co/7lF9QzrMnP can be cool at parties.

LİNK : https://t.co/zpNT5cx28e 👈

#NFT #NFTCommunity #nftcollector #NFTCollection  #NFTdrop",onerim23,10,0,2
